time_ms,event,duration(ms),copyKind,data_B,streamId
23735,34,0,-1,0,82
23714,35,1,-1,0,74
23696,14,0,-1,0,90
23738,32,0,-1,0,82
23757,82,2,-1,0,70
23746,35,0,-1,0,82
23701,34,1,-1,0,90
23742,36,0,-1,0,86
23743,14,0,-1,0,94
23728,31,0,-1,0,74
23756,35,0,-1,0,82
23734,32,0,-1,0,98
23733,36,0,-1,0,74
23757,31,0,-1,0,82
23751,35,0,-1,0,94
23753,62,2,-1,0,86
23760,36,0,-1,0,82
23755,35,0,-1,0,86
23743,14,0,-1,0,74
23751,35,0,-1,0,98
23764,96,2,-1,0,70
23764,36,0,-1,0,82
23756,14,0,-1,0,94
23756,31,0,-1,0,94
23753,62,2,-1,0,98
23764,62,2,-1,0,82
23755,36,0,-1,0,98
23755,14,0,-1,0,78
23759,32,0,-1,0,94
23759,62,2,-1,0,94
23768,96,2,-1,0,70
23758,14,0,-1,0,98
23742,14,0,-1,0,90
23759,32,0,-1,0,78
23743,62,6,-1,0,90
23773,90,0,-1,0,70
23774,82,0,-1,0,70
23766,67,0,-1,0,94
23772,72,0,-1,0,82
23765,68,0,-1,0,98
23766,36,0,-1,0,98
23766,69,0,-1,0,98
23761,66,3,-1,0,78
23766,71,0,-1,0,98
23765,68,0,-1,0,74
23774,32,0,-1,0,70
23774,96,2,-1,0,70
23761,36,0,-1,0,90
23767,78,0,-1,0,86
23766,71,0,-1,0,74
23767,82,0,-1,0,94
23767,81,0,-1,0,94
23767,80,0,-1,0,94
23768,79,0,-1,0,94
23766,69,0,-1,0,90
23767,71,0,-1,0,90
23767,83,0,-1,0,98
23767,84,0,-1,0,98
23767,80,0,-1,0,74
23768,79,0,-1,0,74
23766,83,0,-1,0,78
23769,84,0,-1,0,90
23779,6,0,-1,0,82
23789,34,0,-1,0,70
23768,85,0,-1,0,74
23767,85,0,-1,0,78
23767,82,0,-1,0,78
23768,86,1,-1,0,74
23772,82,2,-1,0,98
23808,101,0,-1,0,70
23818,32,0,-1,0,70
23827,89,1,-1,0,70
23774,89,0,-1,0,74
23849,82,0,-1,0,70
23773,89,0,-1,0,78
23776,32,0,-1,0,94
23781,82,0,-1,0,94
23787,14,0,-1,0,94
23791,90,0,-1,0,94
23795,83,0,-1,0,94
23817,15,1,-1,0,90
23835,90,0,-1,0,74
23836,31,0,-1,0,74
23836,31,0,-1,0,90
23841,14,0,-1,0,86
23841,83,0,-1,0,86
23841,83,0,-1,0,74
23871,82,0,-1,0,70
23867,34,0,-1,0,94
23842,96,2,-1,0,86
23847,103,0,-1,0,86
23844,34,0,-1,0,74
23881,103,0,-1,0,94
23882,31,0,-1,0,94
23848,14,0,-1,0,86
23850,34,0,-1,0,86
23888,82,0,-1,0,94
23849,96,2,-1,0,90
23904,90,1,-1,0,86
23853,103,0,-1,0,74
23923,82,0,-1,0,86
23923,31,1,-1,0,86
23893,101,0,-1,0,90
23939,96,8,-1,0,86
23949,82,0,-1,0,86
23873,82,0,-1,0,74
23918,102,0,-1,0,90
23881,34,0,-1,0,74
23889,103,0,-1,0,74
23974,82,0,-1,0,86
23931,14,0,-1,0,90
23896,32,0,-1,0,74
23900,88,0,-1,0,74
23902,14,0,-1,0,70
23904,14,0,-1,0,94
23902,32,0,-1,0,98
23941,105,0,-1,0,90
23908,83,0,-1,0,82
23908,82,0,-1,0,98
23982,90,1,-1,0,86
23906,107,8,-1,0,94
23908,14,0,-1,0,78
23909,82,0,-1,0,78
23912,101,0,-1,0,82
23941,82,0,-1,0,94
23916,14,0,-1,0,82
23917,83,0,-1,0,82
23909,101,0,-1,0,70
23913,14,0,-1,0,78
23914,96,2,-1,0,78
23966,90,0,-1,0,90
23915,14,0,-1,0,98
24051,34,3,-1,0,86
24054,90,1,-1,0,86
23929,107,6,-1,0,74
23920,90,0,-1,0,78
23989,14,0,-1,0,90
23989,82,0,-1,0,90
23921,101,0,-1,0,82
23947,82,0,-1,0,74
23925,14,0,-1,0,82
23948,34,2,-1,0,70
23925,31,0,-1,0,78
23934,34,0,-1,0,78
23992,94,0,-1,0,120
24010,102,2,-1,0,94
23929,14,0,-1,0,82
23944,83,0,-1,0,78
23970,58,0,-1,0,70
23994,59,0,-1,0,120
23951,59,0,-1,0,138
24087,60,0,-1,0,157
23954,34,0,-1,0,78
23955,102,0,-1,0,78
24031,102,4,-1,0,94
24051,103,0,-1,0,94
23945,32,0,-1,0,98
23955,102,1,-1,0,74
23952,34,0,-1,0,98
24005,89,2,-1,0,90
23954,101,0,-1,0,98
23972,94,0,-1,0,103
23968,96,8,-1,0,82
23963,14,0,-1,0,98
23974,60,0,-1,0,102
23974,94,0,-1,0,103
24011,90,2,-1,0,90
24017,102,4,-1,0,90
23983,31,2,-1,0,74
24107,101,3,-1,0,86
23979,96,4,-1,0,82
23984,14,0,-1,0,82
24123,14,0,-1,0,86
24127,32,0,-1,0,86
24135,34,3,-1,0,86
24138,82,0,-1,0,86
23976,60,0,-1,0,103
24001,103,0,-1,0,78
24003,82,0,-1,0,78
23993,83,1,-1,0,82
24096,94,0,-1,0,112
24158,14,0,-1,0,86
24065,60,0,-1,0,120
24064,59,0,-1,0,121
24005,107,6,-1,0,78
24098,59,0,-1,0,111
24019,14,0,-1,0,82
24019,83,1,-1,0,82
24003,82,0,-1,0,98
24027,82,0,-1,0,78
24021,14,0,-1,0,82
24015,94,0,-1,0,139
24023,107,6,-1,0,82
24160,59,0,-1,0,156
24161,94,0,-1,0,156
24016,59,0,-1,0,139
24043,14,0,-1,0,82
24045,82,0,-1,0,82
24049,83,5,-1,0,70
24101,59,0,-1,0,111
24102,60,0,-1,0,111
24060,98,0,-1,0,70
24102,60,0,-1,0,112
24163,60,0,-1,0,156
24102,82,0,-1,0,94
24163,60,0,-1,0,157
24070,60,0,-1,0,120
24019,94,0,-1,0,138
24164,94,0,-1,0,157
24040,82,0,-1,0,78
24036,59,0,-1,0,130
24071,59,0,-1,0,121
24158,29,0,-1,0,94
24041,101,0,-1,0,98
24052,102,1,-1,0,82
24057,103,0,-1,0,82
24052,82,0,-1,0,98
24061,82,0,-1,0,82
24022,59,0,-1,0,138
24086,90,5,-1,0,90
24180,90,5,-1,0,86
24125,38,21,-1,0,90
24146,83,5,-1,0,90
24051,102,3,-1,0,78
24062,103,0,-1,0,78
24094,82,0,-1,0,82
24092,82,0,-1,0,98
24164,82,0,-1,0,90
24097,101,1,-1,0,98
24250,92,0,-1,0,86
24103,107,9,-1,0,82
24085,107,9,-1,0,78
24113,60,0,-1,0,129
24113,59,0,-1,0,166
24114,59,0,-1,0,165
24105,114,6,-1,0,74
24115,60,0,-1,0,129
24116,60,0,-1,0,165
24098,60,0,-1,0,147
24098,60,0,-1,0,148
24099,60,0,-1,0,147
24118,94,0,-1,0,129
24119,94,0,-1,0,165
24101,59,0,-1,0,147
24119,60,0,-1,0,130
24120,60,0,-1,0,166
24102,94,0,-1,0,148
24103,60,0,-1,0,147
24103,82,0,-1,0,78
24139,114,32,-1,0,98
24193,82,0,-1,0,98
24195,82,0,-1,0,82
24204,92,0,-1,0,98
24211,82,0,-1,0,98
24186,99,0,-1,0,78
24164,5,0,-1,0,90
24196,5,0,-1,0,94
24192,15,0,-1,0,78
24211,5,0,-1,0,98
24090,105,0,-1,0,70
24184,15,0,-1,0,74
24244,5,0,-1,0,90
24257,105,0,-1,0,86
24259,7,0,-1,0,98
24259,8,0,-1,0,90
24260,10,0,-1,0,82
24260,5,0,-1,0,98
24261,5,0,-1,0,94
24261,5,0,-1,0,74
24261,5,0,-1,0,98
24262,5,0,-1,0,70
24262,8,0,-1,0,74
24262,8,0,-1,0,70
24262,8,0,-1,0,90
24263,8,0,-1,0,98
24264,5,0,-1,0,78
24265,9,0,-1,0,78
24310,5,0,-1,0,94
24311,8,0,-1,0,86
24311,8,0,-1,0,70
24311,8,0,-1,0,90
24312,11,0,-1,0,86
24312,8,0,-1,0,90
24317,5,0,-1,0,78
24317,8,0,-1,0,94
24317,8,0,-1,0,86
24320,5,0,-1,0,82
24319,11,0,-1,0,74
24320,10,0,-1,0,70
24320,8,0,-1,0,70
24320,5,0,-1,0,82
24320,5,0,-1,0,82
24321,5,0,-1,0,94
24323,8,0,-1,0,98
24323,5,0,-1,0,74
24323,5,0,-1,0,98
24324,5,0,-1,0,78
24325,10,0,-1,0,82
24327,35,4,-1,0,70
24325,12,0,-1,0,90
24329,11,0,-1,0,98
24335,5,0,-1,0,86
24335,9,0,-1,0,86
24343,5,0,-1,0,90
24348,10,0,-1,0,82
24358,8,0,-1,0,86
24360,10,0,-1,0,70
24370,8,0,-1,0,86
24370,11,0,-1,0,94
24370,10,0,-1,0,70
24371,5,0,-1,0,86
24372,10,0,-1,0,78
24373,11,0,-1,0,82
24451,8,0,-1,0,86
24452,11,0,-1,0,90
24454,8,0,-1,0,86
24455,5,0,-1,0,86
24456,10,0,-1,0,78
24458,11,0,-1,0,86
24474,10,0,-1,0,98
24547,10,0,-1,0,94
24567,5,0,-1,0,98
24577,14,0,-1,0,70
24592,33,7,-1,0,70
24568,5,0,-1,0,86
24568,5,0,-1,0,90
24615,14,0,-1,0,70
24569,18,0,-1,0,94
24579,38,20,-1,0,94
24616,34,2,-1,0,94
24640,39,1,-1,0,94
24571,8,0,-1,0,90
24649,31,1,-1,0,94
24660,31,1,-1,0,94
24671,36,0,-1,0,94
24673,32,0,-1,0,94
24678,14,0,-1,0,94
24687,36,0,-1,0,94
24689,62,6,-1,0,94
24697,14,0,-1,0,94
24700,35,0,-1,0,94
24701,32,0,-1,0,94
24704,14,0,-1,0,94
24707,35,0,-1,0,94
24707,66,3,-1,0,94
24664,32,0,-1,0,70
24711,72,0,-1,0,94
24711,76,0,-1,0,94
24670,62,2,-1,0,70
24712,84,0,-1,0,94
24713,85,0,-1,0,94
24713,81,0,-1,0,94
24677,78,0,-1,0,70
24574,5,0,-1,0,90
24574,14,0,-1,0,86
24576,8,0,-1,0,98
24717,82,2,-1,0,94
24577,16,0,-1,0,82
24584,14,0,-1,0,90
24584,29,0,-1,0,90
24577,35,4,-1,0,78
24609,36,3,-1,0,90
24617,32,0,-1,0,86
24617,33,4,-1,0,82
24621,34,2,-1,0,74
24678,80,0,-1,0,70
24638,34,2,-1,0,86
24584,29,0,-1,0,98
24624,35,2,-1,0,90
24646,10,0,-1,0,86
24644,39,1,-1,0,74
24646,14,0,-1,0,74
24628,14,0,-1,0,78
24643,36,1,-1,0,90
24617,32,0,-1,0,98
24645,39,1,-1,0,78
24628,14,0,-1,0,98
24652,35,1,-1,0,78
24655,32,0,-1,0,78
24665,14,0,-1,0,86
24665,14,0,-1,0,78
24675,35,1,-1,0,86
24677,39,0,-1,0,86
24677,14,0,-1,0,78
24663,35,1,-1,0,98
24682,35,0,-1,0,78
24683,31,0,-1,0,86
24690,34,0,-1,0,86
24646,57,3,-1,0,90
24692,31,0,-1,0,74
24693,32,0,-1,0,86
24655,32,0,-1,0,90
24701,36,0,-1,0,86
24684,32,0,-1,0,98
24665,14,0,-1,0,90
24691,36,0,-1,0,98
24704,35,0,-1,0,78
24693,62,6,-1,0,98
24705,62,2,-1,0,78
24707,35,0,-1,0,78
24702,62,2,-1,0,98
24708,62,2,-1,0,86
24711,36,0,-1,0,78
24707,34,0,-1,0,98
24708,31,0,-1,0,98
24710,35,0,-1,0,98
24702,32,0,-1,0,90
24704,36,0,-1,0,90
24715,67,0,-1,0,86
24715,71,0,-1,0,86
24705,62,2,-1,0,74
24715,75,0,-1,0,86
24715,5,0,-1,0,86
24710,35,0,-1,0,90
24710,35,0,-1,0,74
24714,36,0,-1,0,74
24715,74,0,-1,0,98
24714,36,0,-1,0,90
24715,67,0,-1,0,90
24716,81,0,-1,0,98
24715,5,0,-1,0,74
24715,80,0,-1,0,74
24718,79,0,-1,0,98
24715,77,0,-1,0,90
24719,82,0,-1,0,98
24717,86,1,-1,0,74
24716,81,0,-1,0,90
24719,83,0,-1,0,94
24652,35,1,-1,0,82
24720,96,2,-1,0,94
24716,83,0,-1,0,90
24665,31,1,-1,0,82
24692,83,0,-1,0,70
24716,79,0,-1,0,90
24695,101,0,-1,0,70
24727,32,0,-1,0,94
24729,101,0,-1,0,94
24733,82,0,-1,0,94
24734,96,10,-1,0,94
24704,88,0,-1,0,70
24749,82,0,-1,0,94
24767,14,0,-1,0,70
24768,31,7,-1,0,94
24774,82,0,-1,0,86
24802,103,0,-1,0,94
24785,14,0,-1,0,70
24780,103,0,-1,0,86
24781,82,0,-1,0,86
24811,90,0,-1,0,94
24813,96,6,-1,0,94
24811,103,0,-1,0,70
24788,14,1,-1,0,86
24821,102,0,-1,0,94
24825,31,0,-1,0,94
24841,96,9,-1,0,86
24852,31,1,-1,0,86
24872,83,0,-1,0,86
24882,32,0,-1,0,86
24833,90,0,-1,0,98
24843,101,1,-1,0,70
24846,96,8,-1,0,70
24833,31,0,-1,0,78
24855,82,0,-1,0,70
24836,101,0,-1,0,74
24835,31,1,-1,0,94
24836,107,6,-1,0,94
24837,31,0,-1,0,82
24848,96,12,-1,0,94
24861,82,0,-1,0,94
24863,82,0,-1,0,94
24837,96,2,-1,0,90
24839,82,0,-1,0,90
24930,14,0,-1,0,86
24933,107,10,-1,0,86
24867,14,0,-1,0,94
24881,32,0,-1,0,94
24882,107,31,-1,0,94
24882,14,0,-1,0,82
24967,14,0,-1,0,86
24846,82,0,-1,0,98
24884,60,0,-1,0,102
24884,60,0,-1,0,103
24884,59,0,-1,0,103
24893,35,0,-1,0,82
24846,96,2,-1,0,74
24973,60,0,-1,0,156
24967,82,0,-1,0,94
24972,82,0,-1,0,94
24975,94,1,-1,0,156
24853,14,0,-1,0,98
24907,67,0,-1,0,82
24974,31,5,-1,0,94
24908,67,0,-1,0,82
24850,101,0,-1,0,90
24853,89,0,-1,0,78
24854,82,0,-1,0,78
24854,89,0,-1,0,90
24855,82,0,-1,0,90
25016,89,8,-1,0,94
24909,78,0,-1,0,82
24910,80,0,-1,0,82
24871,83,0,-1,0,74
24855,96,6,-1,0,78
24933,102,3,-1,0,70
25068,14,0,-1,0,94
24873,14,0,-1,0,78
24865,101,0,-1,0,90
25090,82,0,-1,0,94
24874,90,0,-1,0,78
24876,82,0,-1,0,90
25101,102,6,-1,0,94
24889,14,0,-1,0,74
25121,14,0,-1,0,94
24949,59,0,-1,0,103
25123,94,1,-1,0,111
24885,102,0,-1,0,78
24951,60,0,-1,0,102
24877,32,0,-1,0,90
24891,96,3,-1,0,74
24895,14,0,-1,0,74
24895,31,0,-1,0,74
25058,14,0,-1,0,86
24895,83,0,-1,0,90
24952,94,0,-1,0,102
24901,32,0,-1,0,78
24923,14,0,-1,0,82
24924,32,0,-1,0,82
24928,34,0,-1,0,82
25059,94,0,-1,0,156
24901,14,0,-1,0,90
24953,60,0,-1,0,102
24913,90,0,-1,0,74
24906,34,0,-1,0,90
24911,32,0,-1,0,78
25060,94,0,-1,0,156
24954,60,0,-1,0,102
24954,59,0,-1,0,103
25061,60,0,-1,0,157
24925,96,9,-1,0,78
24934,14,0,-1,0,78
24927,32,0,-1,0,74
24956,60,0,-1,0,102
24937,102,1,-1,0,74
24926,96,9,-1,0,90
24935,82,0,-1,0,98
24937,82,0,-1,0,90
24937,31,1,-1,0,78
25132,59,0,-1,0,111
24957,82,0,-1,0,70
24939,32,0,-1,0,98
24958,103,0,-1,0,78
24944,96,2,-1,0,82
24940,107,7,-1,0,90
24950,60,0,-1,0,138
25135,89,5,-1,0,94
24975,114,31,-1,0,70
24959,90,0,-1,0,78
24963,82,0,-1,0,90
24962,94,0,-1,0,147
24950,32,0,-1,0,82
24963,58,0,-1,0,90
24960,103,0,-1,0,74
25066,82,0,-1,0,86
24966,60,0,-1,0,120
25045,14,0,-1,0,70
24965,94,1,-1,0,121
24967,59,0,-1,0,120
24967,59,0,-1,0,121
25117,14,0,-1,0,86
24968,96,6,-1,0,82
25217,114,6,-1,0,94
24970,101,0,-1,0,90
24972,82,0,-1,0,78
24973,89,2,-1,0,78
24995,82,0,-1,0,74
25145,90,5,-1,0,86
24985,101,0,-1,0,82
24984,102,3,-1,0,78
25003,103,0,-1,0,98
24995,31,3,-1,0,78
25017,82,0,-1,0,98
24996,82,0,-1,0,82
25012,90,2,-1,0,78
25022,101,1,-1,0,98
25016,94,0,-1,0,138
25017,82,0,-1,0,90
25008,101,1,-1,0,82
25028,59,0,-1,0,148
25022,101,1,-1,0,90
25017,59,0,-1,0,138
25030,94,0,-1,0,148
25031,59,0,-1,0,147
25042,94,0,-1,0,120
25034,96,7,-1,0,82
25042,82,0,-1,0,82
25032,59,0,-1,0,148
25044,60,0,-1,0,120
25043,58,0,-1,0,82
25044,59,0,-1,0,120
25045,60,0,-1,0,120
25045,94,0,-1,0,121
25034,94,0,-1,0,148
25046,59,0,-1,0,166
25048,60,0,-1,0,166
25035,94,0,-1,0,148
25036,59,0,-1,0,147
25044,60,0,-1,0,129
25059,82,0,-1,0,82
25045,94,0,-1,0,129
25035,90,5,-1,0,74
25070,96,7,-1,0,82
25050,59,0,-1,0,121
25080,111,7,-1,0,82
25090,83,2,-1,0,82
25055,92,0,-1,0,78
25105,98,0,-1,0,74
25105,114,6,-1,0,74
25108,82,0,-1,0,78
25067,90,5,-1,0,90
25110,94,0,-1,0,165
25116,38,23,-1,0,90
25136,92,0,-1,0,98
25111,60,0,-1,0,166
25113,94,0,-1,0,165
25158,82,0,-1,0,90
25115,59,0,-1,0,166
25117,94,0,-1,0,165
25130,90,5,-1,0,82
25202,82,0,-1,0,82
25220,15,7,-1,0,82
25045,5,0,-1,0,70
25160,5,0,-1,0,90
25124,15,0,-1,0,74
25157,5,0,-1,0,86
25144,5,0,-1,0,70
25145,105,0,-1,0,98
25225,15,0,-1,0,98
25231,15,0,-1,0,82
25225,5,0,-1,0,70
25233,7,0,-1,0,74
25233,7,0,-1,0,86
25233,10,0,-1,0,82
25235,9,0,-1,0,78
25236,5,0,-1,0,74
25236,8,0,-1,0,94
25236,8,0,-1,0,98
25236,5,0,-1,0,70
25237,8,0,-1,0,70
25237,8,0,-1,0,98
25239,5,0,-1,0,90
25239,5,0,-1,0,98
25240,5,0,-1,0,70
25240,5,0,-1,0,70
25240,8,0,-1,0,94
25305,9,0,-1,0,82
25305,5,0,-1,0,70
25306,8,0,-1,0,82
25306,5,0,-1,0,82
25306,5,0,-1,0,74
25311,10,0,-1,0,90
25378,10,0,-1,0,86
25377,8,0,-1,0,74
25377,5,0,-1,0,94
25378,5,0,-1,0,74
25378,11,0,-1,0,74
25378,5,0,-1,0,90
25379,8,0,-1,0,98
25380,11,0,-1,0,70
25381,8,0,-1,0,98
25381,5,0,-1,0,90
25382,5,0,-1,0,82
25382,10,0,-1,0,82
25383,5,0,-1,0,70
25384,12,0,-1,0,74
25387,35,4,-1,0,70
25385,5,0,-1,0,82
25389,10,0,-1,0,90
25397,8,0,-1,0,86
25401,5,0,-1,0,82
25401,11,0,-1,0,82
25411,8,0,-1,0,86
25420,11,0,-1,0,70
25423,11,0,-1,0,74
25424,8,0,-1,0,86
25424,10,0,-1,0,74
25424,5,0,-1,0,82
25424,5,0,-1,0,70
25425,5,0,-1,0,94
25426,11,0,-1,0,70
25427,5,0,-1,0,82
25429,10,0,-1,0,74
25449,11,0,-1,0,90
25543,8,0,-1,0,74
25540,5,0,-1,0,78
25542,9,0,-1,0,94
25554,33,4,-1,0,70
25541,8,0,-1,0,98
25568,33,7,-1,0,70
25584,57,3,-1,0,70
25602,36,0,-1,0,70
25542,8,0,-1,0,94
25543,11,0,-1,0,86
25545,5,0,-1,0,74
25546,10,0,-1,0,94
25603,14,0,-1,0,70
25615,14,0,-1,0,70
25547,5,0,-1,0,98
25629,36,0,-1,0,70
25639,31,0,-1,0,70
25642,31,0,-1,0,70
25548,5,0,-1,0,94
25548,5,0,-1,0,78
25548,11,0,-1,0,78
25548,5,0,-1,0,82
25548,8,0,-1,0,82
25548,18,0,-1,0,78
25584,36,3,-1,0,90
25587,39,2,-1,0,90
25551,35,4,-1,0,74
25591,32,0,-1,0,90
25595,34,2,-1,0,90
25559,14,0,-1,0,86
25559,29,0,-1,0,86
25602,31,2,-1,0,98
25604,32,0,-1,0,94
25591,33,4,-1,0,78
25589,14,0,-1,0,86
25590,14,0,-1,0,74
25620,32,0,-1,0,98
25621,57,3,-1,0,98
25600,36,1,-1,0,86
25628,14,0,-1,0,98
25628,31,1,-1,0,90
25622,39,1,-1,0,82
25629,57,6,-1,0,94
25638,36,0,-1,0,98
25620,14,0,-1,0,86
25641,57,6,-1,0,90
25632,31,1,-1,0,82
25621,57,3,-1,0,86
25641,15,0,-1,0,94
25640,5,0,-1,0,82
25642,15,0,-1,0,82
25651,31,0,-1,0,98
25651,5,0,-1,0,94
25639,14,0,-1,0,78
25657,31,0,-1,0,90
25645,32,0,-1,0,82
25639,14,0,-1,0,86
25628,31,1,-1,0,74
25656,36,0,-1,0,94
25641,57,6,-1,0,86
25667,62,6,-1,0,90
25657,32,0,-1,0,82
25667,32,0,-1,0,98
25651,39,0,-1,0,86
25667,62,6,-1,0,98
25650,35,1,-1,0,74
25674,35,0,-1,0,98
25652,62,3,-1,0,86
25665,35,0,-1,0,78
25648,5,0,-1,0,70
25676,14,0,-1,0,94
25657,35,0,-1,0,74
25652,67,0,-1,0,70
25658,62,6,-1,0,86
25678,35,0,-1,0,98
25666,35,0,-1,0,74
25679,32,0,-1,0,94
25668,32,0,-1,0,74
25667,62,6,-1,0,86
25678,36,0,-1,0,78
25682,36,0,-1,0,98
25677,14,0,-1,0,74
25676,14,0,-1,0,86
25682,36,0,-1,0,78
25682,31,0,-1,0,78
25679,35,0,-1,0,86
25679,14,0,-1,0,86
25683,35,0,-1,0,74
25688,67,0,-1,0,94
25683,14,0,-1,0,82
25684,32,0,-1,0,82
25689,36,0,-1,0,78
25689,71,0,-1,0,94
25689,67,0,-1,0,98
25689,70,0,-1,0,94
25690,36,0,-1,0,74
25690,31,0,-1,0,82
25654,83,0,-1,0,70
25690,36,0,-1,0,74
25690,79,0,-1,0,94
25690,81,0,-1,0,78
25655,86,1,-1,0,70
25690,84,0,-1,0,94
25697,68,0,-1,0,82
25691,79,0,-1,0,94
25691,80,0,-1,0,74
25691,81,0,-1,0,74
25691,82,0,-1,0,74
25691,83,0,-1,0,98
25692,79,0,-1,0,74
25699,82,0,-1,0,82
25682,32,0,-1,0,90
25684,11,0,-1,0,90
25685,16,0,-1,0,90
25660,88,0,-1,0,70
25700,85,0,-1,0,82
25700,82,0,-1,0,82
25696,82,2,-1,0,94
25661,96,2,-1,0,70
25667,83,0,-1,0,70
25694,82,0,-1,0,78
25699,88,0,-1,0,98
25670,34,0,-1,0,70
25670,96,2,-1,0,70
25673,90,0,-1,0,70
25690,82,0,-1,0,90
25694,81,0,-1,0,90
25704,6,0,-1,0,82
25699,90,0,-1,0,74
25704,103,0,-1,0,94
25702,102,0,-1,0,74
25680,89,0,-1,0,70
25705,14,0,-1,0,74
25681,14,0,-1,0,70
25682,96,6,-1,0,70
25712,82,0,-1,0,74
25699,82,0,-1,0,70
25763,96,8,-1,0,94
25773,82,0,-1,0,94
25774,14,0,-1,0,94
25814,14,0,-1,0,94
25729,101,0,-1,0,74
25751,14,0,-1,0,98
25767,82,0,-1,0,98
25775,96,11,-1,0,98
25791,96,10,-1,0,98
25810,82,0,-1,0,98
25818,31,1,-1,0,98
25821,102,0,-1,0,86
25831,102,0,-1,0,98
25821,34,0,-1,0,90
25839,14,0,-1,0,98
25840,82,0,-1,0,98
25819,96,2,-1,0,82
25826,82,0,-1,0,90
25819,32,0,-1,0,78
25827,101,0,-1,0,70
25831,103,0,-1,0,86
25835,14,0,-1,0,70
25835,103,0,-1,0,74
25826,5,0,-1,0,90
25826,31,0,-1,0,90
25849,90,0,-1,0,98
25832,14,0,-1,0,86
25825,82,0,-1,0,78
25833,90,0,-1,0,82
25841,102,0,-1,0,94
25841,82,0,-1,0,86
25842,89,0,-1,0,86
25841,14,0,-1,0,74
25842,96,3,-1,0,74
25835,96,2,-1,0,82
25832,14,0,-1,0,90
25833,31,0,-1,0,90
25848,82,0,-1,0,74
25836,101,0,-1,0,90
25853,89,1,-1,0,94
25840,82,0,-1,0,90
25868,83,0,-1,0,86
25869,14,0,-1,0,86
25870,96,9,-1,0,86
25870,89,1,-1,0,98
25858,34,1,-1,0,70
25860,101,1,-1,0,70
25872,14,0,-1,0,74
25892,103,0,-1,0,86
25850,34,0,-1,0,90
25852,101,0,-1,0,90
25875,107,6,-1,0,98
25862,14,0,-1,0,82
25874,31,1,-1,0,74
25880,82,0,-1,0,94
25851,102,0,-1,0,78
25899,82,0,-1,0,74
25872,14,0,-1,0,70
25907,90,0,-1,0,86
25864,32,0,-1,0,82
25860,90,0,-1,0,78
25894,82,0,-1,0,70
25865,32,0,-1,0,90
25891,101,1,-1,0,94
25894,96,8,-1,0,94
25913,31,1,-1,0,86
25878,103,0,-1,0,78
25907,59,0,-1,0,138
25895,94,0,-1,0,102
25879,82,0,-1,0,78
25910,60,0,-1,0,139
25887,103,0,-1,0,82
25887,14,0,-1,0,82
25920,94,0,-1,0,130
25898,94,0,-1,0,102
25892,90,0,-1,0,82
25936,82,0,-1,0,74
25899,94,0,-1,0,103
25900,60,0,-1,0,103
25892,82,0,-1,0,78
25925,60,0,-1,0,130
25896,90,0,-1,0,90
25897,88,0,-1,0,90
25908,89,2,-1,0,70
25966,14,0,-1,0,86
25940,103,0,-1,0,94
25903,90,0,-1,0,78
25901,90,1,-1,0,90
25913,90,2,-1,0,70
25940,83,3,-1,0,98
25970,59,0,-1,0,156
25916,82,0,-1,0,78
25929,14,0,-1,0,70
25973,60,0,-1,0,157
25942,82,0,-1,0,70
26003,94,0,-1,0,139
25945,101,2,-1,0,98
25921,32,0,-1,0,82
25919,107,6,-1,0,78
25986,82,0,-1,0,86
26005,60,0,-1,0,139
25937,103,0,-1,0,78
25973,60,0,-1,0,112
25972,83,2,-1,0,98
25948,96,9,-1,0,90
26009,103,0,-1,0,86
25973,94,0,-1,0,112
26009,31,3,-1,0,86
26007,60,0,-1,0,138
25962,59,0,-1,0,102
25963,94,0,-1,0,102
26007,59,0,-1,0,138
25975,59,0,-1,0,111
25963,60,0,-1,0,103
26036,107,10,-1,0,86
26047,14,0,-1,0,86
26008,59,0,-1,0,138
25946,60,0,-1,0,166
26048,94,0,-1,0,156
25946,102,1,-1,0,78
26009,60,0,-1,0,139
26048,94,0,-1,0,157
25970,96,4,-1,0,90
25957,82,0,-1,0,82
25975,88,1,-1,0,90
25977,59,0,-1,0,112
25978,94,0,-1,0,112
25995,60,0,-1,0,129
25979,94,0,-1,0,111
26050,94,0,-1,0,157
25967,59,0,-1,0,102
25966,96,7,-1,0,78
25967,60,0,-1,0,102
25980,94,0,-1,0,111
26057,82,0,-1,0,90
25968,59,0,-1,0,102
25987,82,0,-1,0,78
26052,59,0,-1,0,157
26007,14,0,-1,0,82
26025,90,5,-1,0,74
26054,94,0,-1,0,156
26078,14,0,-1,0,90
26005,103,0,-1,0,78
26008,60,0,-1,0,165
26096,83,5,-1,0,74
26079,60,0,-1,0,120
26038,29,0,-1,0,94
26054,59,0,-1,0,157
25999,59,0,-1,0,130
26056,59,0,-1,0,156
26009,94,0,-1,0,166
26007,59,0,-1,0,147
26056,94,0,-1,0,157
26007,59,0,-1,0,148
26010,94,0,-1,0,166
26008,59,0,-1,0,147
26011,94,0,-1,0,165
26082,94,0,-1,0,120
26071,82,0,-1,0,98
26082,60,0,-1,0,121
26051,114,6,-1,0,70
26009,94,0,-1,0,148
26012,94,0,-1,0,166
26083,92,0,-1,0,98
26084,60,0,-1,0,120
26013,94,0,-1,0,166
26014,94,0,-1,0,165
26012,60,0,-1,0,148
26086,94,0,-1,0,120
